links,account,accountingbook,accountingperiod,activitydate,amount,customtype,entity,location,subsidiary,transactiontype,item,quantity,salesrep,department
[],422,1,26,6/1/2022,172.41,-1,,,15,CardChrg,,,,
[],422,1,52,12/1/2021,-18927.85,-1,,,15,Journal,,,,
[],422,1,47,8/31/2021,13276.59,-1,,,27,Journal,,,,
[],422,1,51,11/30/2021,18927.85,-1,,,15,Journal,,,,
[],422,1,26,6/11/2022,88.47,-1,,,15,CardChrg,,,,
[],422,1,48,9/1/2021,-13276.59,-1,,,27,Journal,,,,
[],422,1,52,12/31/2021,19815.83,-1,,,15,Journal,,,,
[],422,1,43,5/31/2021,5130.8,-1,,,27,Journal,,,,
[],422,1,20,1/31/2022,1744.82,-1,,,15,Journal,,,,
[],422,1,44,6/1/2021,-5130.8,-1,,,27,Journal,,,,
[],422,1,21,2/1/2022,-1744.82,-1,,,15,Journal,,,,
[],422,1,48,9/30/2021,15633.53,-1,,,27,Journal,,,,
[],422,1,50,10/1/2021,-15633.53,-1,,,27,Journal,,,,
[],422,1,26,6/1/2022,34.61,-1,,,27,CardChrg,,,,
[],422,1,26,6/10/2022,17.3,-1,,,27,CardChrg,,,,
[],422,1,26,6/3/2022,32.98,-1,,,15,CardChrg,,,,
[],422,1,50,10/31/2021,15938.8,-1,,,27,Journal,,,,
[],422,1,26,6/4/2022,83.98,-1,,,6,CardChrg,,,,
[],422,1,50,10/31/2021,18028.85,-1,,,15,Journal,,,,
[],422,1,51,11/1/2021,-15938.8,-1,,,27,Journal,,,,
[],422,1,42,4/30/2021,8147.24,-1,,,15,Journal,,,,
[],422,1,29,8/20/2022,78.45,-1,,,15,CardChrg,,,,
[],422,1,30,9/10/2022,41.69,-1,,,15,CardChrg,,,,
[],422,1,29,8/1/2022,56.55,-1,,,15,CardChrg,,,,
[],422,1,29,8/29/2022,74.67,-1,,,22,CardChrg,,,,
[],422,1,33,11/7/2022,160.84,-1,,,15,CardChrg,,,,
[],422,1,32,10/13/2022,93.57,-1,,,22,CardChrg,,,,
[],422,1,30,9/27/2022,26.43,-1,,,15,CardChrg,,,,
[],422,1,29,8/23/2022,32.78,-1,,,15,CardChrg,,,,
[],422,1,32,10/14/2022,118.54,-1,,,27,CardChrg,,,,
[],422,1,32,10/14/2022,149.35,-1,,,15,CardChrg,,,,
[],422,1,29,8/22/2022,50.81,-1,,,4,CardChrg,,,,
[],422,1,28,7/25/2022,80.19,-1,,,22,CardChrg,,,,
[],422,1,33,11/4/2022,59.19,-1,,,4,CardChrg,,,,
[],422,1,29,8/6/2022,324.74,-1,,,15,CardChrg,,,,
[],422,1,32,10/29/2022,290.39,-1,,,15,CardChrg,,,,
[],422,1,29,8/3/2022,107.15,-1,,,16,CardChrg,,,,
[],422,1,30,9/1/2022,37.78,-1,,,15,Journal,,,,
[],422,1,28,7/6/2022,14.93,-1,,,27,CardChrg,,,,
[],422,1,30,9/6/2022,63.91,-1,,,22,CardChrg,,,,
[],422,1,29,8/25/2022,16.21,-1,,,15,CardChrg,,,,
[],422,1,32,10/1/2022,102.8,-1,,,15,CardChrg,,,,
[],422,1,32,10/31/2022,61.68,-1,,,27,CardChrg,,,,
[],422,1,30,9/17/2022,39.98,-1,,,27,CardChrg,,,,
[],422,1,33,11/8/2022,493.52,-1,,,15,CardChrg,,,,
[],422,1,32,10/12/2022,270.99,-1,,,6,CardChrg,,,,
[],422,1,29,8/10/2022,283.81,-1,,,15,CardChrg,,,,
[],422,1,30,9/8/2022,113.16,-1,,,15,CardChrg,,,,
[],422,1,29,8/18/2022,16.44,-1,,,27,CardChrg,,,,
[],422,1,30,9/16/2022,206.03,-1,,,4,CardChrg,,,,
[],422,1,32,10/15/2022,5.76,-1,,,6,CardChrg,,,,
[],422,1,32,10/17/2022,58.47,-1,,,4,CardChrg,,,,
[],422,1,32,10/30/2022,554.22,-1,,,27,CardChrg,,,,
[],422,1,32,10/21/2022,226.23,-1,,,15,CardChrg,,,,
[],422,1,32,10/9/2022,21.6,-1,,,15,Journal,,,,
[],422,1,32,10/15/2022,21.64,-1,,,27,CardChrg,,,,
[],422,1,30,9/9/2022,-74.67,-1,,,22,CardRfnd,,,,
[],422,1,30,9/19/2022,51.4,-1,,,15,CardChrg,,,,
[],422,1,24,4/30/2022,600.34,-1,,,6,Journal,,,,
[],422,1,32,10/11/2022,173.12,-1,,,15,CardChrg,,,,
[],422,1,33,11/2/2022,24,-1,,,27,CardChrg,,,,
[],422,1,25,5/1/2022,-600.34,-1,,,6,Journal,,,,
[],422,1,32,10/12/2022,23.13,-1,,,15,CardChrg,,,,
[],422,1,30,9/13/2022,27.03,-1,,,22,CardChrg,,,,
[],422,1,32,10/26/2022,138.41,-1,,,27,CardChrg,,,,
[],422,1,26,6/30/2022,227.92,-1,,,15,CardChrg,,,,
[],422,1,26,6/18/2022,36.22,-1,,,15,CardChrg,,,,
[],422,1,26,6/20/2022,200.47,-1,,,15,CardChrg,,,,
[],422,1,26,6/20/2022,23.2,-1,,,27,CardChrg,,,,
[],422,1,26,6/25/2022,58.41,-1,,,27,CardChrg,,,,
[],422,1,43,5/31/2021,646.52,-1,,,13,Journal,,,,
[],422,1,52,12/31/2021,1154.92,-1,,,13,Journal,,,,
[],422,1,44,6/1/2021,-646.52,-1,,,13,Journal,,,,
[],422,1,26,6/7/2022,69.05,-1,,,16,CardChrg,,,,
[],422,1,28,7/1/2022,103.11,-1,,,6,CardChrg,,,,
[],422,1,26,6/24/2022,63.41,-1,,,15,CardChrg,,,,
[],422,1,26,6/15/2022,59.18,-1,,,22,CardChrg,,,,
[],422,1,26,6/16/2022,127.45,-1,,,22,CardChrg,,,,
[],422,1,28,7/2/2022,-13.26,-1,,,15,CardRfnd,,,,
[],422,1,26,6/18/2022,-11.58,-1,,,15,CardRfnd,,,,
[],422,1,26,6/13/2022,42.5,-1,,,22,CardChrg,,,,
[],422,1,26,6/13/2022,354.74,-1,,,27,CardChrg,,,,
[],422,1,25,5/31/2022,144.9,-1,,,14,Journal,,,,
[],422,1,25,5/31/2022,264.72,-1,,,3,Journal,,,,
[],422,1,26,6/29/2022,157.39,-1,,,27,CardChrg,,,,
[],422,1,28,7/5/2022,19.19,-1,,,27,CardChrg,,,,
[],422,1,28,7/5/2022,41.38,-1,,,15,CardChrg,,,,
[],422,1,28,7/7/2022,21.47,-1,,,15,CardChrg,,,,
[],422,1,28,7/9/2022,-4.22,-1,,,15,CardRfnd,,,,
[],422,1,28,7/8/2022,83.29,-1,,,15,CardChrg,,,,
[],422,1,25,5/1/2022,-3629.83,-1,,,27,Journal,,,,
[],422,1,26,6/11/2022,48.24,-1,,,22,CardChrg,,,,
[],422,1,25,5/31/2022,43.6,-1,,,18,Journal,,,,
[],422,1,26,6/17/2022,46.84,-1,,,22,CardChrg,,,,
[],422,1,26,6/21/2022,29.3,-1,,,6,CardChrg,,,,
[],422,1,24,4/30/2022,329.76,-1,,,4,Journal,,,,
[],422,1,25,5/1/2022,-329.76,-1,,,4,Journal,,,,
[],422,1,28,7/6/2022,244.38,-1,,,15,CardChrg,,,,
[],422,1,28,7/15/2022,15.39,-1,,,15,CardChrg,,,,
[],422,1,28,7/13/2022,21.91,-1,,,15,CardChrg,,,,
[],422,1,28,7/9/2022,-4.79,-1,,,27,CardRfnd,,,,
[],422,1,28,7/13/2022,72.26,-1,,,22,CardChrg,,,,
[],422,1,44,6/30/2021,646.52,-1,,,13,Journal,,,,
[],422,1,24,4/30/2022,264.72,-1,,,3,Journal,,,,
[],422,1,46,7/1/2021,-646.52,-1,,,13,Journal,,,,
[],422,1,28,7/12/2022,17.97,-1,,,27,CardChrg,,,,
[],422,1,25,5/1/2022,-264.72,-1,,,3,Journal,,,,
[],422,1,28,7/21/2022,38.66,-1,,,15,CardChrg,,,,
[],422,1,46,7/31/2021,796.88,-1,,,13,Journal,,,,
[],422,1,47,8/31/2021,796.88,-1,,,13,Journal,,,,
[],422,1,47,8/1/2021,-796.88,-1,,,13,Journal,,,,
[],422,1,48,9/1/2021,-796.88,-1,,,13,Journal,,,,
[],422,1,28,7/23/2022,-4.76,-1,,,15,CardRfnd,,,,
[],422,1,29,8/19/2022,299.91,-1,,,15,CardChrg,,,,
[],422,1,30,9/1/2022,25.82,-1,,,27,CardChrg,,,,
[],422,1,32,10/18/2022,17.4,-1,,,6,CardChrg,,,,
[],422,1,32,10/18/2022,13.13,-1,,,27,CardChrg,,,,
[],422,1,30,9/21/2022,33.01,-1,,,22,CardChrg,,,,
[],422,1,32,10/27/2022,50.08,-1,,,15,CardChrg,,,,
[],422,1,32,10/10/2022,228.44,-1,,,27,CardChrg,,,,
[],422,1,29,8/25/2022,43.28,-1,,,27,CardChrg,,,,
[],422,1,29,8/24/2022,59.35,-1,,,15,CardChrg,,,,
[],422,1,32,10/9/2022,9.55,-1,,,27,CardChrg,,,,
[],422,1,33,11/10/2022,28,-1,,,27,CardChrg,,,,
[],422,1,33,11/10/2022,159.7,-1,,,15,CardChrg,,,,
[],422,1,28,7/22/2022,72.3,-1,,,15,CardChrg,,,,
[],422,1,29,8/15/2022,84.44,-1,,,15,CardChrg,,,,
[],422,1,29,8/26/2022,-36.79,-1,,,15,CardRfnd,,,,
[],422,1,33,11/2/2022,103.44,-1,,,15,CardChrg,,,,
[],422,1,29,8/3/2022,40.89,-1,,,15,CardChrg,,,,
[],422,1,29,8/23/2022,56.25,-1,,,22,CardChrg,,,,
[],422,1,32,10/26/2022,104.26,-1,,,15,CardChrg,,,,
[],422,1,33,11/7/2022,19,-1,,,4,CardChrg,,,,
[],422,1,33,11/4/2022,242.05,-1,,,22,CardChrg,,,,
[],422,1,29,8/6/2022,-3.25,-1,,,27,CardRfnd,,,,
[],422,1,32,10/24/2022,82.89,-1,,,15,CardChrg,,,,
[],422,1,32,10/26/2022,46.48,-1,,,22,CardChrg,,,,
[],422,1,33,11/5/2022,35.36,-1,,,15,CardChrg,,,,
[],422,1,33,11/4/2022,131.34,-1,,,15,CardChrg,,,,
[],422,1,29,8/13/2022,-11.97,-1,,,15,CardRfnd,,,,
[],422,1,33,11/3/2022,41.62,-1,,,15,CardChrg,,,,
[],422,1,28,7/26/2022,192.99,-1,,,27,CardChrg,,,,
[],422,1,30,9/20/2022,67,-1,,,22,CardChrg,,,,
[],422,1,33,11/1/2022,118.8,-1,,,15,CardChrg,,,,
[],422,1,30,9/15/2022,231.82,-1,,,27,CardChrg,,,,
[],422,1,30,9/16/2022,10.56,-1,,,27,CardChrg,,,,
[],422,1,28,7/22/2022,15.14,-1,,,27,CardChrg,,,,
[],422,1,32,10/28/2022,1002.61,-1,,,15,CardChrg,,,,
[],422,1,28,7/1/2022,0,-1,,,15,Journal,,,,
[],422,1,33,11/1/2022,76.28,-1,,,22,CardChrg,,,,
[],422,1,32,10/27/2022,32.99,-1,,,22,CardChrg,,,,
[],422,1,29,8/6/2022,28.11,-1,,,27,CardChrg,,,,
[],422,1,30,9/24/2022,-2.71,-1,,,16,CardRfnd,,,,
[],422,1,32,10/13/2022,217.58,-1,,,15,CardChrg,,,,
[],422,1,33,11/1/2022,121.67,-1,,,27,CardChrg,,,,
[],422,1,33,11/9/2022,57.79,-1,,,15,CardChrg,,,,
[],422,1,25,5/1/2022,-704.33,-1,,,22,Journal,,,,
[],422,1,29,8/6/2022,-10.13,-1,,,15,CardRfnd,,,,
[],422,1,28,7/13/2022,72.69,-1,,,27,CardChrg,,,,
[],422,1,24,4/30/2022,5647.6,-1,,,15,Journal,,,,
[],422,1,26,6/14/2022,496.09,-1,,,27,CardChrg,,,,
[],422,1,28,7/2/2022,30.27,-1,,,27,CardChrg,,,,
[],422,1,26,6/30/2022,15.14,-1,,,27,CardChrg,,,,
[],422,1,40,3/31/2021,158.75,-1,,,13,Journal,,,,
[],422,1,42,4/1/2021,-158.75,-1,,,13,Journal,,,,
[],422,1,25,5/31/2022,911.34,-1,,,22,Journal,,,,
[],422,1,26,5/26/2022,48.7,-1,,,27,CardChrg,,,,
[],422,1,29,8/9/2022,11.14,-1,,,15,CardChrg,,,,
[],422,1,25,5/1/2022,-5647.6,-1,,,15,Journal,,,,
[],422,1,28,7/7/2022,97.3,-1,,,27,CardChrg,,,,
[],422,1,26,6/30/2022,215.81,-1,,,27,CardChrg,,,,
[],422,1,26,6/12/2022,34.18,-1,,,15,Journal,,,,
[],422,1,24,4/30/2022,597.55,-1,,,16,Journal,,,,
[],422,1,28,7/18/2022,303.9,-1,,,15,CardChrg,,,,
[],422,1,25,5/1/2022,-597.55,-1,,,16,Journal,,,,
[],422,1,25,5/31/2022,4211.18,-1,,,27,Journal,,,,
[],422,1,29,8/3/2022,0,-1,,,15,Journal,,,,
[],422,1,48,9/30/2021,1169.67,-1,,,13,Journal,,,,
[],422,1,33,11/14/2022,-3.2,-1,,,15,CardRfnd,,,,
[],422,1,50,10/1/2021,-1169.67,-1,,,13,Journal,,,,
[],422,1,25,5/31/2022,813.9,-1,,,6,Journal,,,,
[],422,1,33,11/11/2022,59.27,-1,,,22,CardChrg,,,,
[],422,1,33,11/13/2022,43.49,-1,,,15,CardChrg,,,,
[],422,1,51,11/30/2021,1154.92,-1,,,13,Journal,,,,
[],422,1,30,9/26/2022,195.46,-1,,,15,CardChrg,,,,
[],422,1,52,12/1/2021,-1154.92,-1,,,13,Journal,,,,
[],422,1,26,6/14/2022,29.62,-1,,,4,CardChrg,,,,
[],422,1,24,4/30/2022,704.33,-1,,,22,Journal,,,,
[],422,1,33,11/28/2022,137.73,-1,,,15,CardChrg,,,,
[],422,1,34,12/15/2022,54.7,-1,,,15,CardChrg,,,,
[],422,1,34,12/27/2022,81.47,-1,,,16,CardChrg,,,,
[],422,1,34,12/30/2022,61.38,-1,,,6,CardChrg,,,,
[],422,1,56,1/4/2023,65.06,-1,,,15,CardChrg,,,,
[],422,1,56,1/6/2023,48.61,-1,,,27,CardChrg,,,,
[],422,1,56,1/5/2023,102.68,-1,,,15,CardChrg,,,,
[],422,1,56,1/4/2023,71.55,-1,,,27,CardChrg,,,,
[],422,1,56,1/4/2023,64.8,-1,,,27,CardChrg,,,,
[],422,1,56,1/12/2023,107.15,-1,,,22,CardChrg,,,,
[],422,1,34,12/16/2022,333.74,-1,,,22,CardChrg,,,,
[],422,1,34,12/22/2022,-11.57,-1,,,15,CardRfnd,,,,
[],422,1,33,11/14/2022,142.07,-1,,,22,CardChrg,,,,
[],422,1,56,1/3/2023,444.11,-1,,,27,CardChrg,,,,
[],422,1,34,12/19/2022,-216.49,-1,,,27,CardRfnd,,,,
[],422,1,34,12/20/2022,23.13,-1,,,15,CardChrg,,,,
[],422,1,34,12/16/2022,30.06,-1,,,15,CardChrg,,,,
[],422,1,34,12/31/2022,-27.36,-1,,,4,CardRfnd,,,,
[],422,1,56,1/5/2023,882.24,-1,,,35,Journal,,,,
[],422,1,56,1/4/2023,159.36,-1,,,36,Journal,,,,
[],422,1,56,1/6/2023,39.24,-1,,,27,CardChrg,,,,
[],422,1,34,12/19/2022,74.24,-1,,,15,CardChrg,,,,
[],422,1,56,1/5/2023,36,-1,,,27,CardChrg,,,,
[],422,1,34,12/22/2022,192.57,-1,,,15,CardChrg,,,,
[],422,1,34,12/27/2022,67.16,-1,,,15,CardChrg,,,,
[],422,1,56,1/3/2023,65.52,-1,,,4,CardChrg,,,,
[],422,1,34,12/19/2022,113.92,-1,,,4,CardChrg,,,,
[],422,1,34,12/22/2022,58.95,-1,,,22,CardChrg,,,,
[],422,1,56,1/5/2023,23.79,-1,,,27,CardChrg,,,,
[],422,1,34,12/16/2022,7.55,-1,,,27,CardChrg,,,,
[],422,1,34,12/24/2022,-2.15,-1,,,15,CardRfnd,,,,
[],422,1,34,12/28/2022,60.71,-1,,,15,CardChrg,,,,
[],422,1,34,12/30/2022,88.89,-1,,,4,CardChrg,,,,
[],422,1,34,12/17/2022,28.13,-1,,,15,CardChrg,,,,
[],422,1,56,1/10/2023,82.39,-1,,,27,CardChrg,,,,
[],422,1,56,1/10/2023,17.33,-1,,,27,CardChrg,,,,
[],422,1,34,12/28/2022,71.14,-1,,,27,CardChrg,,,,
[],422,1,56,1/11/2023,23.4,-1,,,27,CardChrg,,,,
[],422,1,34,12/1/2022,19,-1,,,4,CardChrg,,,,
[],422,1,33,11/23/2022,117.21,-1,,,15,CardChrg,,,,
[],422,1,33,11/29/2022,50.81,-1,,,27,CardChrg,,,,
[],422,1,33,11/29/2022,26.51,-1,,,16,CardChrg,,,,
[],422,1,33,11/21/2022,70.2,-1,,,22,CardChrg,,,,
[],422,1,34,12/3/2022,-56.28,-1,,,16,CardRfnd,,,,
[],422,1,33,11/12/2022,555.83,-1,,,27,CardChrg,,,,
[],422,1,34,12/2/2022,87.9,-1,,,27,CardChrg,,,,
[],422,1,34,12/1/2022,82.65,-1,,,22,CardChrg,,,,
[],422,1,33,11/18/2022,140.71,-1,,,15,CardChrg,,,,
[],422,1,34,12/2/2022,470.73,-1,,,27,CardChrg,,,,
[],422,1,34,12/6/2022,98.15,-1,,,22,CardChrg,,,,
[],422,1,33,11/17/2022,96.99,-1,,,15,CardChrg,,,,
[],422,1,33,11/22/2022,77.92,-1,,,16,CardChrg,,,,
[],422,1,33,11/29/2022,27.94,-1,,,15,CardChrg,,,,
[],422,1,34,12/5/2022,70.52,-1,,,15,CardChrg,,,,
[],422,1,34,12/7/2022,1080.59,-1,,,15,CardChrg,,,,
[],422,1,34,12/6/2022,67.8,-1,,,6,CardChrg,,,,
[],422,1,33,11/11/2022,142.07,-1,,,15,CardChrg,,,,
[],422,1,34,12/7/2022,299,-1,,,15,CardChrg,,,,
[],422,1,34,12/6/2022,57.13,-1,,,15,CardChrg,,,,
[],422,1,33,11/15/2022,25.16,-1,,,4,CardChrg,,,,
[],422,1,34,12/10/2022,-11.5,-1,,,15,CardRfnd,,,,
[],422,1,32,10/31/2022,303,-1,,,15,Journal,,,,
[],422,1,34,12/8/2022,83.54,-1,,,15,CardChrg,,,,
[],422,1,33,11/22/2022,141.25,-1,,,15,CardChrg,,,,
[],422,1,33,11/30/2022,75.96,-1,,,15,CardChrg,,,,
[],422,1,33,11/28/2022,19,-1,,,4,CardChrg,,,,
[],422,1,33,11/19/2022,127.08,-1,,,15,CardChrg,,,,
[],422,1,34,12/14/2022,-16.12,-1,,,27,CardRfnd,,,,
[],422,1,33,11/23/2022,88.5,-1,,,22,CardChrg,,,,
[],422,1,34,12/14/2022,11.23,-1,,,27,CardChrg,,,,
[],422,1,34,12/12/2022,97.41,-1,,,15,CardChrg,,,,
[],422,1,34,12/13/2022,156.8,-1,,,15,CardChrg,,,,
[],422,1,33,11/16/2022,35.7,-1,,,16,CardChrg,,,,
[],422,1,56,1/31/2023,-201.78,-1,,,27,Journal,,,,
[],422,1,56,1/31/2023,88.37,-1,,,35,Journal,,,,
[],422,1,57,2/22/2023,62.83,-1,,,27,CardChrg,,,,
[],422,1,57,2/8/2023,108.75,-1,,,15,CardChrg,,,,
[],422,1,56,1/31/2023,-224.15,-1,,,36,Journal,,,,
[],422,1,57,2/16/2023,220.43,-1,,,22,CardChrg,,,,
[],422,1,57,2/7/2023,179.18,-1,,,15,CardChrg,,,,
[],422,1,34,12/31/2022,87.9,-1,,,16,Journal,,,,
[],422,1,58,3/1/2023,67.03,-1,,,22,CardChrg,,,,
[],422,1,58,3/2/2023,134.64,-1,,,22,CardChrg,,,,
[],422,1,57,2/15/2023,57.2,-1,,,6,CardChrg,,,,
[],422,1,57,2/17/2023,70.43,-1,,,3,CardChrg,,,,
[],422,1,57,2/18/2023,-52.27,-1,,,22,CardRfnd,,,,
[],422,1,58,3/4/2023,6.81,-1,,,27,CardChrg,,,,
[],422,1,57,2/17/2023,28.13,-1,,,27,CardChrg,,,,
[],422,1,57,2/22/2023,63.46,-1,,,22,CardChrg,,,,
[],422,1,57,2/18/2023,53.86,-1,,,27,CardChrg,,,,
[],422,1,57,2/18/2023,-5.64,-1,,,15,CardRfnd,,,,
[],422,1,58,3/1/2023,57.6,-1,,,6,CardChrg,,,,
[],422,1,57,2/15/2023,88.79,-1,,,22,CardChrg,,,,
[],422,1,33,11/30/2022,-28,-1,,,27,Journal,,,,
[],422,1,33,11/30/2022,28,-1,,,36,Journal,,,,
[],422,1,58,3/2/2023,439.67,-1,,,16,VendBill,,,,
[],422,1,58,3/7/2023,33.69,-1,,,22,CardChrg,,,,
[],422,1,57,2/14/2023,64.64,-1,,,4,CardChrg,,,,
[],422,1,56,1/25/2023,172.15,-1,,,15,CardChrg,,,,
[],422,1,57,2/18/2023,23.13,-1,,,15,CardChrg,,,,
[],422,1,34,12/31/2022,-170.27,-1,,,27,Journal,,,,
[],422,1,34,12/31/2022,82.37,-1,,,35,Journal,,,,
[],422,1,57,2/16/2023,59.93,-1,,,27,CardChrg,,,,
[],422,1,57,2/20/2023,87.78,-1,,,22,CardChrg,,,,
[],422,1,57,2/15/2023,145.49,-1,,,27,CardChrg,,,,
[],422,1,58,3/6/2023,23.54,-1,,,27,Journal,,,,
[],422,1,57,2/27/2023,127.13,-1,,,27,CardChrg,,,,
[],422,1,58,3/6/2023,457.24,-1,,,3,VendBill,,,,
[],422,1,58,3/3/2023,62.55,-1,,,22,CardChrg,,,,
[],422,1,56,1/12/2023,230.55,-1,,,15,CardChrg,,,,
[],422,1,56,1/18/2023,106.86,-1,,,22,CardChrg,,,,
[],422,1,56,1/19/2023,67.24,-1,,,15,CardChrg,,,,
[],422,1,56,1/30/2023,136.4,-1,,,15,CardChrg,,,,
[],422,1,56,1/16/2023,126.59,-1,,,4,CardChrg,,,,
[],422,1,56,1/18/2023,63.67,-1,,,4,CardChrg,,,,
[],422,1,57,2/7/2023,577.66,-1,,,35,Journal,,,,
[],422,1,56,1/24/2023,148.16,-1,,,35,Journal,,,,
[],422,1,56,1/27/2023,158.21,-1,,,22,CardChrg,,,,
[],422,1,56,1/24/2023,75.74,-1,,,15,CardChrg,,,,
[],422,1,56,1/23/2023,66.26,-1,,,15,CardChrg,,,,
[],422,1,56,1/23/2023,7.99,-1,,,27,Journal,,,,
[],422,1,57,2/11/2023,400.51,-1,,,15,CardChrg,,,,
[],422,1,56,1/25/2023,395.06,-1,,,27,CardChrg,,,,
[],422,1,56,1/10/2023,23.13,-1,,,15,CardChrg,,,,
[],422,1,56,1/27/2023,161.09,-1,,,6,Journal,,,,
[],422,1,57,2/9/2023,24.04,-1,,,27,CardChrg,,,,
[],422,1,57,2/13/2023,81.16,-1,,,15,CardChrg,,,,
[],422,1,56,1/11/2023,230.55,-1,,,15,CardChrg,,,,
[],422,1,56,1/21/2023,110.21,-1,,,27,CardChrg,,,,
[],422,1,56,1/27/2023,140.71,-1,,,15,CardChrg,,,,
[],422,1,57,2/5/2023,97.73,-1,,,27,CardChrg,,,,
[],422,1,56,1/20/2023,238.14,-1,,,22,CardChrg,,,,
[],422,1,56,1/23/2023,-230.55,-1,,,15,CardRfnd,,,,
[],422,1,56,1/26/2023,9.74,-1,,,27,CardChrg,,,,
[],422,1,57,2/7/2023,168.84,-1,,,27,CardChrg,,,,
[],422,1,56,1/19/2023,184,-1,,,35,Journal,,,,
[],422,1,56,1/27/2023,69.12,-1,,,6,CardChrg,,,,
[],422,1,57,2/8/2023,52.89,-1,,,35,Journal,,,,
[],422,1,56,1/16/2023,136.37,-1,,,22,CardChrg,,,,
[],422,1,57,2/7/2023,71.86,-1,,,22,CardChrg,,,,
[],422,1,57,2/1/2023,60,-1,,,15,CardChrg,,,,
[],422,1,57,2/6/2023,97.79,-1,,,22,CardChrg,,,,
[],422,1,56,1/9/2023,108.86,-1,,,15,CardChrg,,,,
[],422,1,56,1/18/2023,17.43,-1,,,27,CardChrg,,,,
[],422,1,56,1/23/2023,64.79,-1,,,36,Journal,,,,
[],422,1,56,1/13/2023,370.29,-1,,,15,CardChrg,,,,
[],422,1,56,1/17/2023,13.53,-1,,,27,CardChrg,,,,
[],422,1,56,1/26/2023,214.65,-1,,,15,CardChrg,,,,
[],422,1,56,1/12/2023,29.67,-1,,,6,CardChrg,,,,
[],422,1,56,1/18/2023,59.52,-1,,,15,CardChrg,,,,
[],422,1,56,1/20/2023,115.52,-1,,,15,CardChrg,,,,
[],422,1,57,2/13/2023,70.02,-1,,,22,CardChrg,,,,
[],422,1,60,4/4/2023,218.32,-1,,,4,CardChrg,,,,
[],422,1,60,4/14/2023,47.36,-1,,,36,CardChrg,,,,
[],422,1,58,3/2/2023,439.67,-1,,,6,VendBill,,,,
[],422,1,58,3/10/2023,300.78,-1,,,6,VendBill,,,,
[],422,1,58,3/31/2023,389.45,-1,,,3,VendBill,,,,
[],422,1,60,4/3/2023,152.28,-1,,,22,CardChrg,,,,
[],422,1,60,4/4/2023,70.88,-1,,,22,CardChrg,,,,
[],422,1,58,3/29/2023,80.55,-1,,,4,CardChrg,,,,
[],422,1,60,4/5/2023,159.52,-1,,,22,CardChrg,,,,
[],422,1,58,3/24/2023,0,-1,,,34,Journal,,,,
[],422,1,60,4/12/2023,43.29,-1,,,36,CardChrg,,,,
[],422,1,60,4/11/2023,65.06,-1,,,3,CardChrg,,,,
[],422,1,60,4/6/2023,452.26,-1,,,15,CardChrg,,,,
[],422,1,60,4/4/2023,95.99,-1,,,15,CardChrg,,,,
[],422,1,60,4/11/2023,122.4,-1,,,15,CardChrg,,,,
[],422,1,58,3/31/2023,0,-1,,,4,Journal,,,,
[],422,1,60,4/4/2023,169.34,-1,,,3,CardChrg,,,,
[],422,1,58,3/15/2023,56.21,-1,,,27,CardChrg,,,,
[],422,1,58,3/25/2023,-18.29,-1,,,27,CardRfnd,,,,
[],422,1,60,4/7/2023,77.64,-1,,,27,CardChrg,,,,
[],422,1,60,4/13/2023,72.72,-1,,,27,CardChrg,,,,
[],422,1,60,4/5/2023,191.57,-1,,,27,CardChrg,,,,
[],422,1,58,3/31/2023,164.24,-1,,,27,CardChrg,,,,
[],422,1,60,4/13/2023,35.15,-1,,,22,CardChrg,,,,
[],422,1,58,3/16/2023,0,-1,,,15,CardChrg,,,,
[],422,1,58,3/31/2023,718.96,-1,,,22,Journal,,,,
[],422,1,60,4/10/2023,0,-1,,,27,CardChrg,,,,
[],422,1,60,4/12/2023,115.97,-1,,,4,CardChrg,,,,
[],422,1,58,3/14/2023,256.18,-1,,,15,CardChrg,,,,
[],422,1,60,4/14/2023,100.66,-1,,,36,CardChrg,,,,
[],422,1,60,4/15/2023,58.22,-1,,,15,CardChrg,,,,
[],422,1,60,4/3/2023,150.47,-1,,,27,CardChrg,,,,
[],422,1,58,3/31/2023,401.81,-1,,,16,VendBill,,,,
[],422,1,58,3/21/2023,423.54,-1,,,27,CardChrg,,,,
[],422,1,58,3/16/2023,40.03,-1,,,36,CardChrg,,,,
[],422,1,58,3/9/2023,104.28,-1,,,36,CardChrg,,,,
[],422,1,58,3/15/2023,137.11,-1,,,15,CardChrg,,,,
[],422,1,58,3/15/2023,65.7,-1,,,22,CardChrg,,,,
[],422,1,58,3/13/2023,27.2,-1,,,6,CardChrg,,,,
[],422,1,58,3/16/2023,431.13,-1,,,15,CardChrg,,,,
[],422,1,58,3/15/2023,101.03,-1,,,36,CardChrg,,,,
[],422,1,58,3/27/2023,69.16,-1,,,4,CardChrg,,,,
[],422,1,58,3/20/2023,211.71,-1,,,4,CardChrg,,,,
[],422,1,58,3/9/2023,300.33,-1,,,16,VendBill,,,,
[],422,1,58,3/14/2023,25.2,-1,,,27,CardChrg,,,,
[],422,1,58,3/9/2023,113.45,-1,,,22,CardChrg,,,,
[],422,1,58,3/23/2023,18.29,-1,,,27,CardChrg,,,,
[],422,1,58,3/21/2023,428.66,-1,,,15,CardChrg,,,,
[],422,1,58,3/10/2023,227.87,-1,,,22,CardChrg,,,,
[],422,1,58,3/10/2023,293.58,-1,,,3,VendBill,,,,
